#Cluster EXTVER SPECID SNR_8000_VAR SNR_8000_RMS SNR_8200_VAR SNR_8200_RMS SNR_8400_VAR SNR_8400_RMS SNR_8600_VAR SNR_8600_RMS SNR_8800_VAR SNR_8800_RMS SNR_9000_VAR SNR_9000_RMS SNR_9200_VAR SNR_9200_RMS SNR_9400_VAR SNR_9400_RMS SNR_9600_VAR SNR_9600_RMS SNR_9800_VAR SNR_9800_RMS 
SpARCS1634 94 211010021 3.571918 3.255466 4.438692 3.261247 3.956422 2.890265 4.068990 2.576181 3.701460 3.031031 4.064016 3.489673 4.484706 2.408944 2.858148 2.045062 nan 1.884757 nan 3.330243 
SpARCS1634 37 111001127 13.739126 11.176857 14.916806 13.529431 13.668367 11.648763 12.253015 10.538450 11.064082 9.620024 14.826894 11.350582 16.470116 7.459848 11.509900 5.191999 8.707633 4.955301 6.870514 3.477060 
SpARCS1634 101 211010003 4.436117 2.369629 5.368004 2.727955 4.362109 2.956066 4.467575 2.788378 4.152781 3.207314 4.757810 3.719998 nan 1.809657 nan 1.604076 2.684997 2.230961 1.585619 1.665454 
SpARCS1634 40 111001168 7.631735 3.478254 9.578779 2.841934 10.400401 3.659210 11.012864 4.629375 10.064196 4.675469 12.404839 7.119246 13.150343 6.562105 9.046613 4.510386 7.880195 4.779306 6.905830 4.126130 
SpARCS1634 42 111001214 10.681629 6.581471 13.235523 6.568853 13.530555 6.451632 14.123231 5.090234 13.150971 5.695059 17.871883 9.922618 20.182188 8.820830 13.946684 5.534049 11.666061 5.909066 10.222796 6.625899 
SpARCS1634 165 211050848 6.505681 6.841287 7.205301 7.212974 6.109083 6.312324 5.084443 4.640003 3.630710 4.094432 4.596853 5.332573 4.866929 2.548539 nan 1.453090 nan 1.846559 0.000001 1607846149835295.750000 
SpARCS1634 136 211040860 7.373448 6.475792 8.791723 6.221606 7.414321 6.171286 6.827826 5.679582 5.269489 4.720280 5.991171 5.125938 6.657297 2.995034 3.856484 2.485348 1.182687 2.970876 0.000001 8393783241544729.000000 
SpARCS1634 95 211010022 3.818974 3.246504 4.512458 3.040173 3.851636 2.675395 3.942729 2.458959 nan 2.628225 nan 2.871997 4.693499 2.802135 2.999378 2.960054 nan 2.282116 nan 1.664017 
SpARCS1634 41 111001169 8.884978 5.517899 11.033337 4.964200 11.301348 4.929409 11.317252 3.878129 10.352273 3.910751 12.933594 6.923592 13.170610 5.257246 9.145665 3.907478 7.784044 3.973654 6.379251 3.895630 
SpARCS1634 43 111001215 5.136361 3.195595 5.675849 3.090959 6.248455 3.714492 6.252821 3.890754 4.952196 3.158841 6.182466 3.891835 6.305422 2.716268 4.735750 2.426260 4.404616 2.787166 2.967171 1.606248 
SpARCS1634 139 211040913 0.622686 0.640666 1.082800 0.568183 2.183853 0.564372 nan 0.391463 nan 0.312013 nan 0.523325 nan 0.418279 nan 0.478487 nan 0.762984 0.000000 0.000000 
SpARCS1634 167 211050922 7.754000 6.057133 8.724967 5.927209 7.972511 4.564931 8.584542 3.634428 7.892148 4.648124 9.398322 6.818530 9.789607 5.444136 6.006918 4.261396 4.886407 3.749691 2.850856 2.197632 
SpARCS1634 47 111001282 4.167021 2.247514 5.112610 2.474612 4.979132 3.707717 4.699746 3.888322 4.243933 3.153307 5.193135 3.453820 5.972070 2.713791 4.884456 2.070542 4.310852 2.309098 3.524237 2.267261 
SpARCS1634 107 211010005 2.978715 2.190952 3.648361 1.965397 2.858389 1.784577 2.801046 2.024468 nan 2.230183 nan 2.630253 3.999033 2.104615 nan 1.245855 nan 1.243433 nan 1.452174 
SpARCS1634 48 111001319 7.583874 5.730201 8.189313 4.801476 7.367399 3.896911 7.336754 2.760948 7.482032 3.600213 9.501746 7.306844 10.257563 4.927032 8.496743 4.391522 7.293546 4.557226 5.732335 4.062689 
SpARCS1634 168 211050990 1.203937 1.055918 1.082658 0.778552 0.775876 0.670389 0.681628 0.686804 nan 0.534897 nan 0.677401 nan 0.344507 nan -0.011928 nan -0.183870 nan -0.035095 
SpARCS1634 50 111001340 3.016889 2.842806 3.049338 2.890542 3.578078 3.707670 4.266035 4.956595 3.454388 4.641430 3.784608 4.190575 4.420636 3.177778 3.435662 2.430687 2.960195 2.412583 2.203128 2.235040 
SpARCS1634 96 211010025 4.467570 3.372328 5.248840 3.296150 4.223938 2.798193 4.253083 2.473491 4.138764 2.943470 2.501597 2.622378 2.672158 2.468887 nan 1.074279 nan 1.167707 1.972929 1.911779 
SpARCS1634 197 211060911 25.232164 16.792430 25.881353 14.518989 22.547529 11.258605 21.556808 12.969405 17.316532 15.159531 17.119900 13.650658 17.134440 6.817679 10.706909 4.488970 6.099822 6.036706 2.488397 12.174478 
SpARCS1634 138 211040906 31.711040 17.461116 32.744489 13.213374 28.312638 9.783749 27.153090 16.611273 21.644685 16.839470 23.196189 18.774072 23.765958 10.249288 14.868886 7.808101 11.468001 8.198825 9.508138 5.700587 
SpARCS1634 97 211010026 5.590274 3.390163 6.665911 5.361837 5.584394 4.465771 4.870811 4.181751 3.588987 3.403819 4.367918 3.022053 nan 2.705631 nan 2.017289 0.375457 2.129962 0.000000 6538441936309901.000000 
SpARCS1634 98 211010028 2.893840 2.093490 3.657345 2.902784 3.073975 2.472393 2.707864 2.462436 3.317101 0.414739 4.131400 0.451342 3.622260 2.316477 nan 2.074369 nan 1.922416 nan 1.485573 
SpARCS1634 143 211040992 2.325103 2.135306 2.847865 2.247057 2.467109 2.151736 2.378207 1.924624 2.137135 1.956165 2.864560 2.283146 3.221479 1.312179 1.960138 1.180876 1.684006 1.312446 nan 0.980743 
SpARCS1634 111 211020032 nan 1.844636 2.472455 2.035281 nan 2.172243 nan 1.820392 nan 1.260749 nan 1.454247 nan 2.025897 nan 1.556656 nan 1.195449 nan 2.272506 
SpARCS1634 112 211020033 1.266642 0.899355 1.643201 1.106636 1.520550 1.135573 1.716426 1.208288 1.765973 1.368797 nan 1.252156 nan 1.141492 nan 1.302092 nan 1.071556 0.137482 1.166278 
SpARCS1634 49 111001329 3.997535 2.531646 4.619751 2.919334 4.499868 2.338327 4.797250 2.170262 4.338060 2.406551 4.711718 3.323564 5.005652 2.024322 3.454208 1.537638 2.784473 1.833810 2.294697 1.354919 
SpARCS1634 51 111001345 14.663404 8.223921 17.709171 10.011759 17.700657 9.902287 16.631609 11.482502 13.437561 12.234131 15.775172 10.237583 15.577162 6.930769 10.055054 5.512043 7.504439 6.785069 5.743935 6.979411 
SpARCS1634 46 111001252 10.400886 8.331530 10.854005 7.246361 8.705579 5.093007 7.540423 4.549737 5.766426 3.826747 6.064115 3.191990 5.535740 2.231354 3.580937 1.933047 2.866738 1.876772 2.119485 1.582117 
SpARCS1634 55 111001400 4.355250 2.941734 4.956080 2.837184 4.146567 2.250838 3.829922 2.189412 3.340964 2.061697 4.595472 1.504022 5.039139 1.420388 3.247848 1.369526 2.482728 1.352914 2.057402 1.150303 
SpARCS1634 113 211020036 nan 1.275080 1.920039 1.561256 1.570278 1.309167 nan 1.043854 nan 0.849036 nan 1.033566 nan 1.043336 nan 0.936215 nan 0.938646 0.076015 2.204815 
SpARCS1634 144 211051106 5.334635 2.025413 6.840318 2.544333 6.260120 3.919960 5.717803 3.894319 4.341655 3.341562 4.938616 4.044038 nan 2.515688 nan 1.750944 nan 2.602091 0.000001 5459719431406672.000000 
SpARCS1634 171 211061115 6.181616 6.634165 6.905267 7.069105 5.535121 5.481006 4.898262 3.708595 3.440053 2.215022 3.550461 2.391078 nan 2.487801 nan 1.988647 0.456582 2.824036 0.000001 2743224637404951.500000 
SpARCS1634 125 211041142 2.080339 1.474425 2.519690 1.416795 2.196564 1.547011 1.663336 1.766660 1.221386 1.079524 1.408583 1.085378 nan 0.812927 nan 0.582176 nan 0.708315 0.064961 2.308348 
SpARCS1634 154 211051785 2.574909 2.217878 3.072769 1.887737 2.603231 1.654739 2.700401 1.726755 2.646647 2.048912 3.448196 2.773347 3.600018 1.228643 nan 0.853029 nan 0.976098 nan 0.038953 
SpARCS1634 121 211041032 2.662019 2.268673 3.107376 2.528609 2.927914 2.519635 3.310029 2.131791 2.862403 2.143512 3.533243 2.991206 nan 2.246035 nan 1.745030 1.798625 1.636396 1.227362 1.298421 
SpARCS1634 108 211010006 5.553974 4.094904 6.828356 4.507782 6.113639 4.341756 6.485940 3.425916 5.695406 4.059871 6.701260 4.356255 7.282043 4.236134 nan 2.204070 nan 1.827867 1.170196 1.797927 
SpARCS1634 56 111001428 7.106324 5.781170 8.149887 5.850540 5.158041 4.573270 6.057376 3.337106 8.873573 4.757796 8.931970 9.529782 9.975809 8.061565 9.085661 4.924159 8.933951 6.000899 9.015811 6.570591 
SpARCS1634 115 211020039 2.244685 1.844361 2.719696 1.741077 2.402556 1.457821 2.348580 1.526231 nan 1.469677 nan 2.012203 nan 1.487352 nan 1.251464 nan 1.569718 nan 1.360617 
SpARCS1634 114 211020038 nan 1.539731 1.954053 1.715137 nan 1.526869 nan 1.322372 nan 1.040823 nan 1.003181 nan 1.067333 nan 0.976672 nan 0.918766 0.135556 1.662389 
SpARCS1634 102 211010041 2.776953 2.328575 3.578194 2.635302 3.314339 2.407982 nan 2.019793 nan 1.984385 3.694295 2.781288 3.804880 1.411136 2.058553 1.128988 1.688283 1.461975 1.149737 1.365234 
SpARCS1634 124 211041130 1.400690 0.966749 1.949836 1.232340 1.656580 1.381275 1.488415 1.049289 1.592458 1.126307 2.434140 1.592055 2.494839 1.313845 nan 0.986758 nan 0.894114 nan 0.813754 
SpARCS1634 100 211010034 2.347119 2.135065 2.943163 2.092272 2.645893 2.104637 2.513854 2.155646 2.300315 2.151646 2.665614 2.073027 nan 1.814456 nan 1.742817 nan 1.463909 0.301808 1.944358 
SpARCS1634 54 111001383 10.791524 1.031418 12.684515 1.182386 11.849597 7.464522 11.346595 7.984334 10.250525 7.827188 11.551590 9.422733 11.019477 8.979338 8.726997 5.149572 9.273687 5.268643 7.561572 5.734862 
SpARCS1634 58 111001467 2.274799 3.661331 3.992597 3.796767 5.286046 3.703766 4.760583 3.523559 5.482384 1.665281 7.962661 1.877044 7.992089 3.310084 6.243843 3.012601 5.934412 3.738745 4.824206 2.656670 
SpARCS1634 60 111001486 3.162370 1.391335 3.187138 2.047958 2.382040 1.716941 2.017492 1.401040 1.552151 1.010648 1.298795 1.066927 1.479602 1.060738 0.793656 0.504442 0.308576 0.326675 0.592448 0.568205 
SpARCS1634 173 211061158 18.994021 9.163152 18.726510 5.061065 13.965015 6.929204 12.321451 7.691784 13.802378 1.080062 15.442428 1.209304 11.886783 2.027899 6.110910 2.269891 1.577820 4.099023 0.000003 3701280462822914.500000 
SpARCS1634 62 111001538 6.248556 1.590970 7.330142 1.867497 6.188784 3.277915 6.021951 3.077624 5.138249 2.907060 5.821217 3.484916 5.881003 1.951733 4.124876 1.637092 2.852316 1.538454 1.989831 1.130816 
SpARCS1634 64 111001562 6.686006 4.130296 7.645800 4.139421 7.022757 4.045114 7.039330 3.094351 6.470516 2.756622 8.280399 4.645343 9.176158 4.413655 6.101941 2.951114 4.485826 2.833126 4.036895 2.250159 
SpARCS1634 65 111001580 6.064744 3.695010 7.529458 4.274510 7.240202 4.076709 7.625456 2.917760 7.802633 3.388590 9.471456 5.925775 10.320673 3.024001 8.126562 2.617308 6.215824 2.934165 4.292742 2.301290 
SpARCS1634 155 211051846 2.242810 2.145722 2.378776 1.942917 1.972769 1.690913 1.801391 1.548700 1.299487 1.125439 1.614524 1.254710 nan 1.142704 nan 0.627462 nan 0.497336 nan 1.061862 
SpARCS1634 63 111001542 3.324533 1.148750 3.657571 1.139565 2.463942 1.541183 1.905206 1.072936 1.879132 1.164740 2.243322 1.678574 2.636935 1.099043 2.313940 1.042394 1.638454 1.023176 1.334167 0.881505 
SpARCS1634 104 211010047 1.343151 1.197738 1.734121 1.447720 1.953020 2.273068 nan 2.447029 nan 2.018330 2.115191 2.146691 nan 2.081754 nan 1.293181 nan 1.055876 nan 1.921822 
SpARCS1634 123 211041083 5.694701 6.045813 6.367890 4.179886 4.887229 3.369917 4.091014 3.712581 nan 2.306626 nan 2.299533 nan 1.944603 nan 1.685133 nan 2.411185 0.000001 5725950566747095.000000 
SpARCS1634 126 211041849 3.411617 3.337219 3.861369 3.626590 3.228371 3.112117 2.738588 2.428629 1.957807 1.660696 nan 1.420973 nan 1.307977 nan 1.002833 nan 1.226371 0.000001 0.000000 
SpARCS1634 152 211051750 1.981415 1.072868 2.100215 1.326324 1.912304 1.354139 1.510455 1.254073 nan 0.247753 nan 0.412742 nan 0.153821 nan -0.318002 nan 0.113328 0.000000 0.000000 
SpARCS1634 176 211061581 2.673760 2.508093 2.884603 2.026625 2.569190 1.794666 2.059647 1.698471 nan 1.139441 nan 1.236851 nan 0.886895 nan 0.360030 nan 0.690472 0.000000 0.000000 
SpARCS1634 145 211051237 1.260689 0.572072 1.334828 1.031955 1.154618 0.968702 0.715413 0.623825 0.331486 0.232675 nan 0.305059 nan -0.047224 nan -0.222144 nan 0.161602 0.000000 0.000000 
SpARCS1634 148 211051437 11.447070 9.071693 12.614783 7.317562 10.791190 7.893101 9.139654 7.694675 6.913778 6.051531 7.895993 6.518612 8.638820 3.922788 4.182341 3.165167 0.547801 7.200288 0.000001 0.000000 
SpARCS1634 66 111001634 6.269412 4.582873 7.185011 4.408189 7.067083 3.972475 7.968668 3.111128 7.617805 4.406239 9.983031 7.322173 11.479195 4.762430 8.387802 3.767780 7.805930 4.470388 7.167866 4.310092 
SpARCS1634 69 111001679 3.874106 2.703535 4.281756 1.352448 3.486653 1.231680 3.040917 2.506508 2.801953 2.457623 3.390058 2.732181 4.114082 1.879081 3.298329 1.594627 2.678984 1.561203 2.364635 1.688010 
SpARCS1634 150 211051624 3.782148 3.430723 4.357249 2.821299 3.841233 2.407044 4.065946 2.353098 3.732283 2.645577 4.546106 3.433116 nan 2.409632 nan 1.481691 1.310384 1.482512 0.580193 1.801165 
SpARCS1634 178 211061628 0.169513 0.050512 0.254247 0.102495 0.095753 0.024986 nan -0.003295 nan -0.485840 nan -0.300365 nan -0.100705 nan -0.289862 nan -0.177569 0.000000 0.000000 
SpARCS1634 79 111001859 9.288733 6.245750 10.524364 7.325079 9.112918 6.592686 8.145634 5.664956 6.488277 3.602926 7.324967 3.306893 7.750473 3.731956 5.890660 3.529866 5.252590 3.235922 4.031178 2.445236 
SpARCS1634 73 111001730 9.309114 3.433563 10.833736 5.677253 9.634132 5.222935 9.533757 5.089421 8.219916 4.435599 10.020874 6.221761 11.167809 3.882441 8.564269 3.304975 6.856915 4.290044 5.294869 3.409720 
SpARCS1634 180 211061681 3.253560 2.099459 3.959669 2.196844 3.516016 1.885934 3.838857 3.010853 3.250637 2.870342 3.861366 3.140153 nan 2.334198 nan 1.438119 0.552986 1.379485 0.000000 1757419548482764.750000 
SpARCS1634 151 211051667 6.746634 4.442539 7.607533 4.133728 7.730825 2.785577 8.391446 3.940909 6.916462 6.686136 8.263584 7.232154 8.764172 4.671737 5.307894 3.361424 3.982439 3.111220 nan 1.923186 
SpARCS1634 75 111001776 2.497040 3.429502 2.816405 4.377767 2.647439 4.061263 2.649736 3.661307 2.242431 3.345769 2.859233 4.476895 3.355141 3.043194 2.512519 2.522678 1.892859 2.667293 1.536464 2.381282 
SpARCS1634 106 211010052 0.826333 0.176610 1.737623 1.495579 1.628255 1.429939 1.650110 1.554704 1.437350 1.421967 1.785956 1.619418 1.837131 1.021166 nan 0.856188 nan 0.740096 nan 0.658710 
SpARCS1634 149 211051562 4.148397 3.921441 4.312380 4.262950 3.774541 3.260636 3.235257 2.694735 2.261552 2.200271 nan 2.224368 nan 1.344339 nan 0.675532 nan 1.041291 0.000000 8216601939576217.000000 
SpARCS1634 175 211061513 9.429797 3.695386 11.640904 5.828935 10.807642 5.377998 9.670363 5.601799 7.620213 6.232248 7.940242 6.341201 7.492903 5.148905 4.113286 3.533444 1.336982 3.451309 0.000001 3037291373014813.000000 
SpARCS1634 80 111001883 11.317992 1.343359 12.936787 1.426086 10.467600 5.068752 10.945795 5.656693 10.750748 6.043599 12.582926 6.926308 12.363859 4.320149 8.155181 3.774650 7.054380 5.777823 5.932837 3.592262 
SpARCS1634 84 111001944 4.992632 3.152252 5.586725 3.700197 4.953107 3.464736 4.040719 2.332272 3.034827 2.005185 3.782288 2.662066 4.118572 1.655001 3.165553 1.386879 3.840320 0.822921 3.260481 0.743521 
SpARCS1634 146 211051396 5.798908 5.219872 7.168423 5.069344 6.785930 4.224231 6.784195 2.984940 6.178637 3.310048 7.962602 4.499189 8.681126 4.257246 5.184270 3.056771 2.286450 2.193344 0.538203 2.394436 
SpARCS1634 90 111002133 1.373896 0.553319 2.006322 0.845533 1.783366 1.289046 1.409729 0.924995 1.475046 0.897741 2.094049 1.339234 2.247294 0.868773 1.874245 0.854729 1.339228 0.833804 1.007572 0.592367 
SpARCS1634 85 111001964 3.699868 3.742663 4.360346 2.858917 4.291541 3.082132 4.224490 3.552737 3.653424 2.948253 4.778477 3.673698 5.492157 5.863145 4.585062 5.150872 4.144146 4.689027 3.520730 2.959812 
SpARCS1634 87 111002003 4.244280 3.440257 5.205517 4.530817 5.655310 3.626479 5.143670 3.680429 3.698731 3.167754 5.963707 1.066557 7.277915 1.224074 5.248051 3.047906 5.410234 3.234612 4.760430 2.545940 
SpARCS1634 89 111002110 4.068626 1.296174 4.543551 1.449634 3.927199 2.421337 3.458335 2.199938 2.478122 1.826849 3.377469 2.360852 3.482378 1.527600 1.849724 0.927809 1.267732 0.898508 1.586195 0.998909 
SpARCS1634 91 111002191 3.967743 2.125710 4.544920 2.477780 3.923387 3.814933 4.475607 3.531672 4.124955 3.198669 5.264903 4.065575 5.878225 4.331213 3.880350 2.778090 3.577838 2.601915 3.343619 2.657083 
SpARCS1634 147 211051414 1.470867 0.627686 1.524104 1.349055 1.153355 1.035688 nan 0.760397 nan 0.389947 0.772325 0.516064 0.817153 1.081152 0.224659 1.702417 0.000000 0.000000 0.000000 0.000000 
SpARCS1634 92 111002263 3.985946 1.354780 4.932730 2.632053 3.942147 2.264495 3.283288 2.495616 3.038440 2.283860 3.722323 2.556154 4.072857 1.931550 3.361152 1.610580 2.396826 1.536845 1.662172 1.208016 
SpARCS1634 93 111002378 4.233020 1.230668 5.072498 1.463244 4.098217 2.720057 4.185762 2.506222 3.949757 2.342294 4.874036 3.055954 5.048821 2.479429 3.705863 1.776308 2.941957 1.602728 2.068519 1.324925 
SpARCS1634 179 211060164 2.322704 1.532777 3.017788 1.908419 2.831320 1.888396 3.001330 2.563871 2.404726 2.359202 3.006011 2.551272 nan 1.779104 nan 1.014978 0.609002 0.944387 0.194487 2.051671 
SpARCS1634 182 211060217 0.857653 0.415848 nan 0.617487 nan 0.986271 nan 0.911658 nan 0.506002 nan 0.517713 nan 0.669335 nan 0.340705 nan 0.188906 nan 0.291111 
SpARCS1634 183 211060232 3.738752 2.660915 4.567665 4.191906 4.172049 2.817062 4.516416 3.015778 3.783601 3.103838 4.482911 3.266159 nan 2.794429 nan 2.067566 nan 2.065261 nan 1.600091 
SpARCS1634 185 211060288 0.485580 0.331022 1.105422 0.818457 1.237017 1.037678 1.117452 1.048209 nan 1.052033 nan 1.143381 nan 0.389298 nan 0.076602 nan -0.103332 nan -0.065960 
SpARCS1634 187 211060348 1.828726 0.775996 2.295932 0.946069 1.792282 1.618927 nan 1.288594 nan 0.942367 nan 1.175474 nan 0.928332 nan 0.334586 nan 0.383039 0.000426 12.391093 
SpARCS1634 117 211030001 3.972460 3.577041 4.489771 3.664634 3.878397 2.771630 3.734128 2.861983 nan 2.348896 nan 2.580947 nan 1.657978 nan 1.556114 2.123225 2.442115 0.975374 1.714411 
SpARCS1634 15 111000760 12.188902 15.781561 13.415298 16.054996 15.123530 14.388478 16.067974 9.698716 14.380142 8.356625 16.480768 9.538857 17.343811 9.221340 12.868712 7.476193 10.051012 7.671421 8.001160 5.548862 
SpARCS1634 189 211060468 3.617626 2.781311 3.881771 2.707122 2.959764 3.060670 2.650741 2.450641 nan 1.883141 nan 1.954919 nan 1.181098 nan 0.818167 nan 1.137586 0.028777 17.507671 
SpARCS1634 191 211060564 4.426065 4.822707 5.086471 4.380588 4.362198 3.591867 4.007619 3.548208 2.869091 2.722233 3.502841 2.906533 nan 2.427842 nan 1.732707 nan 1.831074 nan 2.460608 
SpARCS1634 24 111000862 0.723468 2.972605 0.813738 2.775280 0.920494 3.853412 1.129191 3.439071 1.013329 3.929873 0.951314 3.986697 1.079324 3.023606 0.898576 3.239264 0.736312 3.504468 0.644079 2.959624 
SpARCS1634 118 211030021 0.317351 0.240632 0.529111 0.376830 0.385400 0.290504 nan -0.015330 nan -0.130519 nan -0.239444 nan -0.111319 nan 0.095527 nan 0.082949 0.000000 2328847792088824.000000 
SpARCS1634 127 211040676 3.389130 3.150309 3.816179 3.410753 2.750075 2.472489 nan 1.717208 nan 1.524124 2.347960 1.980372 2.723347 1.458722 nan 1.006667 nan 1.050850 0.087829 2.466068 
SpARCS1634 27 111000979 8.886007 5.747316 8.576221 4.333242 7.396184 4.438220 6.987126 5.318902 5.903191 4.315031 6.769491 3.554490 6.506051 2.267991 3.870549 1.987241 2.381888 1.908017 2.190670 1.527742 
SpARCS1634 128 211040694 2.790835 3.089684 3.059769 2.698672 2.278933 2.008731 1.843464 1.749985 nan 1.005048 nan 0.910044 nan 1.007335 nan 0.940924 nan 1.111944 0.164610 3.876942 
SpARCS1634 130 211040734 0.933996 0.946236 1.139565 1.077055 1.017180 0.872318 nan 0.891073 nan 0.757406 0.681307 0.605336 nan 0.496642 nan 0.381534 nan 0.501752 0.000000 0.000000 
SpARCS1634 38 111001133 7.708045 1.193478 8.800209 1.426288 6.871793 4.928957 6.278390 4.046829 5.281350 3.130189 6.733757 3.724714 7.600322 2.624583 5.958767 2.481288 4.378973 2.422585 3.209011 1.939599 
SpARCS1634 33 111001049 7.514741 5.352440 8.658336 5.523098 7.227406 4.980169 6.233303 4.901757 5.131275 3.367256 5.856514 3.219819 6.748843 3.595463 5.444798 2.739477 4.166335 2.141178 3.990955 1.410611 
SpARCS1634 35 111001086 4.459240 3.578676 4.851166 3.330191 4.471020 3.244604 3.546999 2.433119 2.976087 2.251144 3.636122 2.157349 3.521832 1.571899 3.058526 1.758130 2.789470 2.111366 2.183216 1.839960 
SpARCS1634 193 211060651 4.926922 5.669910 6.090708 3.047049 5.326604 2.970486 4.892769 3.320796 4.567093 2.852714 6.366811 4.426268 6.852067 4.305140 nan 2.876296 nan 2.341102 1.327040 1.983811 
SpARCS1634 195 211060743 1.918775 1.794454 2.577844 1.117056 2.526649 1.280791 2.335283 2.511792 nan 1.752687 nan 1.626430 nan 1.038864 nan 0.844229 nan 0.511075 nan 0.633739 
SpARCS1634 39 111001163 2.123763 5.915733 2.302344 5.539567 2.187717 4.720773 2.208210 4.833207 2.129532 1.646714 2.526034 1.915402 2.554615 4.395891 3.265520 4.180780 3.756874 4.835283 2.298025 5.044162 
SpARCS1634 142 211040991 20.303780 16.674545 22.095026 16.339429 18.120557 14.279461 15.950266 13.709451 12.209852 11.641362 13.377993 11.272880 15.226844 1.501697 9.701121 1.492405 4.052756 5.006076 0.964567 15.332601 
SpARCS1634 53 111001382 1.092545 1.860665 1.262294 2.039658 1.308725 2.228605 1.070261 1.780430 0.677638 0.946282 0.703813 0.915943 0.707548 0.705297 0.623765 0.723686 0.603606 1.014500 0.382606 0.484181 
SpARCS1634 169 211061058 7.514033 5.579614 8.693945 6.463071 7.634658 6.065034 6.863817 5.959670 5.027637 4.525186 5.137101 4.931535 nan 2.912807 nan 2.329673 0.316471 5.238676 0.000001 1705762439091636.500000 
SpARCS1634 57 111001455 7.731519 6.214051 7.943250 5.841367 6.737377 4.340020 6.128427 4.243730 5.370324 3.298433 6.977520 3.509245 7.193355 3.077233 5.345976 2.505313 4.147792 2.287161 2.892636 1.783225 
SpARCS1634 170 211061100 1.656347 1.005306 1.646132 1.184252 1.249864 1.031574 nan 1.099263 nan 0.682767 nan 0.677878 nan 0.533817 nan 0.079573 nan -0.056916 nan 0.325872 
SpARCS1634 61 111001491 8.693968 5.373710 9.285565 5.496350 8.129098 5.243080 6.824031 4.004303 6.335638 2.831602 7.987395 3.064401 7.600826 3.641509 5.349163 2.933737 4.590438 3.183003 3.811375 2.435483 
SpARCS1634 181 211061811 27.605188 23.610650 29.058715 30.533856 25.302531 24.833975 23.474377 17.124203 18.749995 13.901874 19.056736 14.171142 19.036803 7.362062 11.896816 5.860883 8.605098 5.526458 4.453941 6.962514 
SpARCS1634 59 111001473 2.233591 1.885263 2.777388 1.600623 3.355191 2.103492 4.088089 3.474723 3.552563 2.991318 3.662454 2.655258 4.344756 2.274462 4.000911 2.170455 3.364495 1.871354 2.340015 1.278727 
SpARCS1634 103 211010044 1.644880 1.427113 1.838669 1.499591 1.373911 1.185607 0.986165 0.826503 nan 0.800213 nan 1.068119 nan 0.912548 nan 0.913912 nan 0.997643 0.000000 0.000000 
SpARCS1634 153 211051760 0.696632 0.623311 1.285657 0.882685 1.128708 0.764271 0.534848 0.523276 0.286410 0.310351 0.697708 0.491054 nan 0.241858 nan -0.091254 nan -0.006076 -0.017112 1.412030 
SpARCS1634 67 111001642 2.756497 2.878491 2.901089 3.473666 2.692788 3.296969 2.558903 3.091468 2.332052 2.900871 1.995948 2.615523 2.225008 2.461000 2.334993 2.338369 1.580586 1.339599 1.162615 1.052255 
SpARCS1634 68 111001664 5.872503 4.817430 6.755634 3.950154 6.083383 3.410725 5.182751 3.096456 4.159429 2.676968 4.554431 3.226873 4.706297 1.540089 3.593536 1.360726 2.974591 1.621883 2.334700 1.313037 
SpARCS1634 70 111001691 3.730374 2.007318 4.379281 2.553773 4.228681 2.552508 3.519267 2.280140 2.492253 1.724796 3.014279 2.012753 3.367143 1.448750 2.094337 1.056791 1.586828 1.027296 1.393770 0.987002 
SpARCS1634 72 111001725 2.308889 1.654834 2.235760 1.968400 1.915461 1.659625 2.170312 0.786711 1.904423 0.743393 1.947214 1.441628 1.842246 1.171405 1.447336 0.778827 1.140018 0.773778 1.130021 0.958854 
SpARCS1634 71 111001716 13.754641 7.881154 15.628233 3.676577 14.553246 3.655456 12.149387 4.814185 9.582926 5.987194 11.675552 6.516758 12.974003 4.229505 9.629451 3.707996 7.902883 4.230078 5.970891 2.831810 
SpARCS1634 74 111001748 4.884831 3.193333 5.333494 2.660305 4.444368 2.407236 4.308799 2.610523 3.827901 2.321655 4.191576 2.549891 4.200334 1.645797 2.857769 1.164942 2.275211 1.277666 1.964173 1.173856 
SpARCS1634 76 111001793 4.014912 2.407933 4.553142 2.833711 4.467140 2.912882 4.186376 2.898000 3.293513 2.006397 3.712246 2.047518 4.189476 1.952217 3.258385 1.655628 2.444278 1.588671 1.682108 1.107257 
SpARCS1634 77 111001819 6.438340 1.392594 6.755141 4.284825 6.733229 4.717592 6.701594 4.535606 5.239610 2.991809 6.373070 3.242234 7.160316 2.518720 4.937793 2.196661 4.033063 2.525668 3.310110 2.321222 
SpARCS1634 177 211061587 0.817156 0.439538 0.887598 0.313804 nan 0.131310 nan 0.384617 nan 0.375750 nan 0.366880 nan -0.003811 nan -0.249022 nan -0.266468 nan -0.259647 
SpARCS1634 78 111001843 5.675644 4.507220 6.264262 4.325799 5.749388 3.585843 5.512022 3.631407 4.666976 3.379002 5.667906 4.107735 5.992267 2.851705 3.946704 1.940346 3.723375 1.789941 3.298791 1.526047 
SpARCS1634 81 111001901 4.490315 1.298186 5.259641 1.500322 4.379755 2.835522 4.220030 2.502139 3.363607 2.125181 4.006938 2.611621 4.386573 1.688093 2.805545 1.148086 2.016267 1.144358 1.526398 1.230237 
